employee_id,employee_name,gender,age,department,designation,store_id,warehouse_id,join_date,salary
1373,Ayesha Mukherjee,Female,42,Sales,Sales Executive,83,null,2024-03-05,29000.00
1374,Radhika Kaur,Female,33,Sales,Cashier,83,null,2024-10-26,22000.00
1375,Pari Rana,Female,39,Sales,Cashier,83,null,2024-05-26,22500.00
1376,Garima Agarwal,Female,40,Sales,Cashier,83,null,2024-06-30,22500.00
1377,Tanya Gupta,Female,42,Sales,Cashier,83,null,2024-01-29,22500.00
1378,Daya Khan,Other,35,Sales,Store Manager,84,null,2024-12-22,70500.00
1379,Gaurav Gupta,Male,33,Sales,Sales Executive,84,null,2024-09-23,27000.00
1380,Abhinav Tripathi,Male,30,Sales,Sales Executive,84,null,2024-09-28,26500.00
1381,Mansi Reddy,Female,37,Sales,Sales Executive,84,null,2024-05-18,29000.00
1382,Kiara Chopra,Female,30,Sales,Sales Executive,84,null,2024-12-30,27500.00
1383,Farhan Dubey,Male,28,Sales,Sales Executive,84,null,2024-12-08,26000.00
1384,Omkar Pandey,Male,42,Sales,Sales Executive,84,null,2024-08-04,28500.00
1385,Mayank Goyal,Male,41,Sales,Sales Executive,84,null,2024-06-05,28500.00
1386,Vani Ansari,Other,28,Sales,Sales Executive,84,null,2024-11-06,28000.00
1387,Raman Ansari,Other,29,Sales,Sales Executive,84,null,2024-12-19,26000.00
1388,Leena Shah,Female,28,Sales,Sales Executive,84,null,2024-10-02,27000.00
1389,Ankit Mukherjee,Male,42,Sales,Sales Executive,84,null,2024-08-16,30000.00
1390,Rishabh Khanna,Male,43,Sales,Cashier,84,null,2024-07-14,22500.00
1391,Hemant Thakur,Male,27,Sales,Cashier,84,null,2024-10-12,20500.00
1392,Divya Thakur,Female,39,Sales,Cashier,84,null,2024-05-26,22500.00
1393,Hitesh Iyer,Male,31,Sales,Store Manager,85,null,2025-10-31,66000.00
1394,Diya Bhat,Female,37,Sales,Sales Executive,85,null,2025-11-10,28000.00
1395,Krish Agarwal,Male,51,Sales,Sales Executive,85,null,2025-07-04,30000.00
1396,Vidhi Ansari,Female,44,Sales,Sales Executive,85,null,2025-09-03,28000.00
1397,Siddharth Mathew,Male,57,Sales,Sales Executive,85,null,2025-07-01,29500.00
1398,Saanvi Bajaj,Female,60,Sales,Sales Executive,85,null,2025-07-12,30500.00
1399,Geet Raman,Other,40,Sales,Sales Executive,85,null,2025-09-12,27000.00
1400,Tanvi Vohra,Female,47,Sales,Sales Executive,85,null,2025-05-08,29500.00
1401,Aryan Pillai,Male,57,Sales,Sales Executive,85,null,2025-03-15,30000.00
1402,Madhav Nair,Male,36,Sales,Sales Executive,85,null,2025-11-10,27000.00
1403,Samar Khan,Male,56,Sales,Sales Executive,85,null,2025-03-19,29000.00
1404,Darshan Banerjee,Male,44,Sales,Sales Executive,85,null,2025-09-23,29500.00
1405,Aarav Nambiar,Male,54,Sales,Cashier,85,null,2025-06-07,23000.00
1406,Tushar Malhotra,Male,51,Sales,Cashier,85,null,2025-05-16,22500.00
1407,Akshay Mirza,Male,41,Sales,Cashier,85,null,2025-11-15,21000.00
1408,Rohan Gupta,Male,28,Sales,Store Manager,86,null,2022-06-14,73000.00
1409,Jatin Bansal,Male,34,Sales,Sales Executive,86,null,2022-02-17,31000.00
1410,Tejas Bansal,Male,27,Sales,Sales Executive,86,null,2022-01-15,29500.00
1411,Avi Sethi,Male,30,Sales,Sales Executive,86,null,2022-07-17,29000.00
1412,Tushar Rana,Male,24,Sales,Sales Executive,86,null,2022-07-28,28500.00
1413,Rishabh Naidu,Male,34,Sales,Sales Executive,86,null,2022-06-09,29000.00
1414,Ritvik Goel,Male,33,Sales,Sales Executive,86,null,2022-03-20,31000.00
1415,Pranav Jain,Male,22,Sales,Sales Executive,86,null,2022-09-05,28500.00
1416,Aarav Bajaj,Male,27,Sales,Sales Executive,86,null,2022-01-09,28500.00
1417,Aryan Kulkarni,Male,31,Sales,Sales Executive,86,null,2022-01-17,31000.00
1418,Nikhil Rana,Male,23,Sales,Sales Executive,86,null,2022-09-04,29000.00
1419,Krish Qureshi,Male,32,Sales,Sales Executive,86,null,2022-03-09,28500.00
1420,Manav Bhat,Male,26,Sales,Cashier,86,null,2022-05-21,22500.00
1421,Sameer Gupta,Male,25,Sales,Cashier,86,null,2022-09-20,22000.00
1422,Yamini George,Female,24,Sales,Cashier,86,null,2022-10-26,22000.00
1423,Rishabh Goyal,Male,31,Sales,Store Manager,87,null,2024-12-05,67500.00
1424,Girish Reddy,Male,38,Sales,Sales Executive,87,null,2024-07-08,28000.00
1425,Aditi Gupta,Female,33,Sales,Sales Executive,87,null,2024-09-30,27000.00
1426,Bhavna Roy,Female,40,Sales,Sales Executive,87,null,2024-08-04,29500.00
1427,Bharat Suri,Male,34,Sales,Sales Executive,87,null,2024-10-04,28500.00
1428,Girish Das,Male,31,Sales,Sales Executive,87,null,2024-08-30,26500.00
1429,Aarav Chatterjee,Male,31,Sales,Sales Executive,87,null,2024-10-30,28500.00
1430,Aditi Dubey,Female,37,Sales,Sales Executive,87,null,2024-08-18,28000.00
1431,Madhav Mehta,Male,34,Sales,Sales Executive,87,null,2024-09-23,26500.00
1432,Ekta Fernandes,Female,44,Sales,Sales Executive,87,null,2024-07-14,29500.00
1433,Riya Jain,Female,55,Sales,Sales Executive,87,null,2025-02-08,29000.00
1434,Jatin Yadav,Male,29,Sales,Sales Executive,87,null,2024-11-12,27500.00
1435,Tejas Suri,Male,45,Sales,Sales Executive,87,null,2024-07-30,28000.00
1436,Chirag Saxena,Male,39,Sales,Sales Executive,87,null,2024-08-20,28000.00
1437,Jhanvi Desai,Female,33,Sales,Cashier,87,null,2024-10-14,21000.00
1438,Kabir Sharma,Male,32,Sales,Cashier,87,null,2024-11-11,20500.00
1439,Ishaan Puri,Male,31,Sales,Cashier,87,null,2024-12-03,20500.00
1440,Neil Gill,Male,32,Sales,Store Manager,88,null,2025-10-28,66000.00
1441,Aadesh Naidu,Male,40,Sales,Sales Executive,88,null,2025-11-24,26500.00
1442,Aryan Raman,Male,59,Sales,Sales Executive,88,null,2025-06-16,30000.00
1443,Mayank Chopra,Male,36,Sales,Sales Executive,88,null,2025-09-12,26500.00
1444,Anirudh Tyagi,Male,42,Sales,Sales Executive,88,null,2025-12-21,27500.00
1445,Manav Naidu,Male,44,Sales,Sales Executive,88,null,2025-12-19,28000.00
1446,Mayank Rana,Male,52,Sales,Sales Executive,88,null,2025-04-25,30500.00
1447,Vaishnavi Mirza,Female,44,Sales,Sales Executive,88,null,2025-08-17,29500.00
1448,Rishabh Mishra,Male,53,Sales,Sales Executive,88,null,2025-05-08,29000.00
1449,Deepika Chatterjee,Female,59,Sales,Sales Executive,88,null,2025-04-30,31500.00
1450,Gaurav Naidu,Male,59,Sales,Sales Executive,88,null,2025-07-17,30000.00
1451,Mayank Gupta,Male,50,Sales,Sales Executive,88,null,2025-07-06,28500.00
1452,Rudra George,Male,42,Sales,Cashier,88,null,2025-09-26,21500.00
1453,Uday Sethi,Male,54,Sales,Cashier,88,null,2025-06-25,23000.00
1454,Arjun Sehgal,Male,29,Sales,Store Manager,89,null,2024-12-26,66500.00
1455,Akshay Khanna,Male,30,Sales,Sales Executive,89,null,2024-12-15,26500.00
1456,Tanya Das,Female,36,Sales,Sales Executive,89,null,2024-01-19,28000.00
1457,Jai Mishra,Male,41,Sales,Sales Executive,89,null,2024-07-24,28000.00
1458,Rohan Krishnan,Male,43,Sales,Sales Executive,89,null,2024-05-30,29500.00
1459,Juhi Goyal,Female,37,Sales,Sales Executive,89,null,2024-07-03,28500.00
1460,Hemant Pandey,Male,44,Sales,Sales Executive,89,null,2024-03-05,30500.00
1461,Garima Chopra,Female,43,Sales,Sales Executive,89,null,2024-04-07,30000.00
1462,Divya Arora,Female,29,Sales,Sales Executive,89,null,2024-10-27,27500.00
1463,Bhumika Patel,Female,45,Sales,Sales Executive,89,null,2024-04-09,30500.00
1464,Rajiv Hegde,Male,43,Sales,Sales Executive,89,null,2024-05-22,29500.00
1465,Kamal Mukherjee,Other,44,Sales,Sales Executive,89,null,2024-02-23,29000.00
1466,Ojasvi Shetty,Female,43,Sales,Cashier,89,null,2024-06-14,22500.00
1467,Rajat Mishra,Male,45,Sales,Cashier,89,null,2024-06-20,23500.00
1468,Tanya Vohra,Female,30,Sales,Store Manager,90,null,2025-08-16,66000.00
1469,Yash Thomas,Male,51,Sales,Sales Executive,90,null,2025-03-18,30000.00
1470,Meera Krishnan,Female,60,Sales,Sales Executive,90,null,2025-02-18,30000.00
1471,Upasana Singh,Female,47,Sales,Sales Executive,90,null,2025-06-03,29000.00
1472,Charu Patel,Female,46,Sales,Sales Executive,90,null,2025-01-16,28500.00
1473,Eshan Thomas,Male,56,Sales,Sales Executive,90,null,2025-07-09,31000.00
1474,Yash Qureshi,Male,59,Sales,Sales Executive,90,null,2025-05-23,30500.00
1475,Eshan Bose,Male,39,Sales,Sales Executive,90,null,2025-11-19,28500.00
1476,Pari Tripathi,Female,48,Sales,Sales Executive,90,null,2025-07-17,29000.00
1477,Shubham Verma,Male,41,Sales,Sales Executive,90,null,2025-07-26,29000.00
1478,Kabir Thomas,Male,36,Sales,Sales Executive,90,null,2025-08-22,28000.00
1479,Ishani Das,Female,54,Sales,Sales Executive,90,null,2025-05-30,29000.00
1480,Heena Mirza,Female,39,Sales,Cashier,90,null,2025-12-25,22000.00
1481,Jatin Ghosh,Male,39,Sales,Cashier,90,null,2025-09-05,21500.00
1482,Yash Thakur,Male,31,Sales,Store Manager,91,null,2025-02-22,66500.00
1483,Esha Bajaj,Female,43,Sales,Sales Executive,91,null,2025-10-08,27000.00
1484,Abhinav Bhat,Male,38,Sales,Sales Executive,91,null,2025-07-31,28500.00
1485,Sameer Malhotra,Male,60,Sales,Sales Executive,91,null,2025-06-05,31500.00
1486,Divya Sinha,Female,57,Sales,Sales Executive,91,null,2025-04-26,30500.00
1487,Uday Qureshi,Male,45,Sales,Sales Executive,91,null,2025-09-07,29000.00
1488,Jay Banerjee,Male,41,Sales,Sales Executive,91,null,2025-12-20,28000.00
1489,Vivaan Shah,Male,50,Sales,Sales Executive,91,null,2025-06-29,30000.00
1490,Mahima Singh,Female,59,Sales,Sales Executive,91,null,2025-01-16,30500.00
1491,Farhan Nair,Male,45,Sales,Sales Executive,91,null,2025-12-01,29500.00
1492,Varun Tiwari,Male,38,Sales,Sales Executive,91,null,2025-11-14,27000.00
1493,Bharat Rana,Male,40,Sales,Sales Executive,91,null,2025-12-18,28500.00
1494,Chirag Verma,Male,50,Sales,Cashier,91,null,2025-07-17,23000.00
1495,Bharat Shetty,Male,44,Sales,Cashier,91,null,2025-12-08,22000.00
1496,Kabir Nambiar,Male,31,Sales,Store Manager,92,null,2023-02-23,72000.00
1497,Rishabh Nair,Male,35,Sales,Sales Executive,92,null,2023-01-09,28500.00
1498,Rajiv Shetty,Male,32,Sales,Sales Executive,92,null,2023-09-22,29000.00
1499,Rajat Ali,Male,29,Sales,Sales Executive,92,null,2023-03-14,29000.00
1500,Arjun Chauhan,Male,29,Sales,Sales Executive,92,null,2023-03-10,29500.00
1501,Ankit Mishra,Male,29,Sales,Sales Executive,92,null,2023-11-16,28000.00
1502,Omkar Bansal,Male,34,Sales,Sales Executive,92,null,2023-03-14,29500.00
1503,Chirag Roy,Male,31,Sales,Sales Executive,92,null,2023-02-05,30000.00
1504,Anirudh Patel,Male,30,Sales,Sales Executive,92,null,2023-06-29,29500.00
1505,Uday Bhat,Male,28,Sales,Sales Executive,92,null,2023-02-06,28000.00
1506,Parth Tiwari,Male,30,Sales,Sales Executive,92,null,2023-08-03,28500.00
1507,Siddharth Tiwari,Male,33,Sales,Sales Executive,92,null,2023-12-29,28500.00
1508,Esha Thakur,Female,27,Sales,Cashier,92,null,2023-07-16,22000.00
1509,Kavya Puri,Female,35,Sales,Cashier,92,null,2023-02-14,22000.00
1510,Naman Desai,Male,33,Sales,Store Manager,93,null,2022-10-31,72000.00
1511,Abhinav Mathew,Male,35,Sales,Sales Executive,93,null,2022-07-19,31000.00
1512,Aanya Khan,Female,30,Sales,Sales Executive,93,null,2022-01-29,29000.00
1513,Heena Prasad,Female,30,Sales,Sales Executive,93,null,2022-04-24,28500.00
1514,Jay D'Souza,Male,22,Sales,Sales Executive,93,null,2022-11-22,27000.00
1515,Bhavna Kulkarni,Female,23,Sales,Sales Executive,93,null,2022-09-22,27500.00
1516,Chhavi Rana,Female,34,Sales,Sales Executive,93,null,2022-06-26,30000.00
1517,Lakshay Bansal,Male,35,Sales,Sales Executive,93,null,2022-06-30,30000.00
1518,Sameer Goyal,Male,23,Sales,Sales Executive,93,null,2022-09-24,28500.00
1519,Sameer Hegde,Male,24,Sales,Sales Executive,93,null,2022-10-08,29000.00
1520,Rajat Qureshi,Male,31,Sales,Sales Executive,93,null,2022-01-07,30000.00
1521,Siddharth Kumar,Male,33,Sales,Sales Executive,93,null,2022-04-12,29000.00
1522,Ajay Kaur,Male,24,Sales,Cashier,93,null,2022-11-29,21000.00
1523,Gaurav Ahuja,Male,22,Sales,Cashier,93,null,2022-11-15,21000.00
1524,Meera Malhotra,Female,31,Sales,Store Manager,94,null,2026-03-11,67000.00
1525,Rajiv Raman,Male,55,Sales,Sales Executive,94,null,2026-06-24,29500.00
1526,Madhav Joshi,Male,53,Sales,Sales Executive,94,null,2026-05-25,28500.00
1527,Tejas Khanna,Male,53,Sales,Sales Executive,94,null,2026-02-11,30000.00
1528,Aadhya Pai,Female,58,Sales,Sales Executive,94,null,2026-02-14,30000.00
1529,Meera Saxena,Female,48,Sales,Sales Executive,94,null,2026-07-07,28500.00
1530,Mahima Raman,Female,53,Sales,Sales Executive,94,null,2026-02-17,29000.00
1531,Hitesh Prasad,Male,47,Sales,Sales Executive,94,null,2026-03-11,28500.00
1532,Samar Dubey,Male,57,Sales,Sales Executive,94,null,2026-07-23,29000.00
1533,Hitesh Sehgal,Male,57,Sales,Sales Executive,94,null,2026-06-27,30000.00
1534,Sameer Srivastava,Male,53,Sales,Sales Executive,94,null,2026-05-22,29500.00
1535,Darshan Sinha,Male,62,Sales,Sales Executive,94,null,2026-01-21,31000.00
1536,Vaishnavi Nambiar,Female,48,Sales,Cashier,94,null,2026-02-14,21500.00
1537,Bhumika Chopra,Female,58,Sales,Cashier,94,null,2026-05-02,22500.00
1538,Karan Nambiar,Male,33,Sales,Store Manager,95,null,2024-10-30,67000.00
1539,Avni Malhotra,Female,40,Sales,Sales Executive,95,null,2024-07-13,29500.00
1540,Nikhil Shah,Male,41,Sales,Sales Executive,95,null,2024-07-28,27500.00
1541,Aadesh Shetty,Male,30,Sales,Sales Executive,95,null,2024-12-09,28500.00
1542,Harshil D'Souza,Male,29,Sales,Sales Executive,95,null,2024-11-04,27500.00
1543,Palak Mirza,Female,45,Sales,Sales Executive,95,null,2024-06-20,29500.00
1544,Eshan Reddy,Male,30,Sales,Sales Executive,95,null,2024-10-24,28000.00
1545,Rajiv Srivastava,Male,33,Sales,Sales Executive,95,null,2024-11-10,28000.00
1546,Chhavi Sehgal,Female,29,Sales,Sales Executive,95,null,2024-11-04,26000.00
1547,Yamini Das,Female,30,Sales,Sales Executive,95,null,2024-12-22,26000.00
1548,Heena Dutta,Female,33,Sales,Sales Executive,95,null,2024-10-29,28500.00
1549,Tanya Tripathi,Female,26,Sales,Sales Executive,95,null,2024-10-29,27000.00
1550,Naman Ahuja,Male,29,Sales,Cashier,95,null,2024-12-15,21500.00
1551,Karan Sethi,Male,42,Sales,Cashier,95,null,2024-08-06,21500.00
1552,Neil Roy,Male,33,Sales,Store Manager,96,null,2023-08-11,72000.00
1553,Akshay Bajaj,Male,31,Sales,Sales Executive,96,null,2023-08-10,27500.00
1554,Aarav Khanna,Male,27,Sales,Sales Executive,96,null,2023-12-26,28500.00
1555,Rohan Kulkarni,Male,30,Sales,Sales Executive,96,null,2023-11-22,28500.00
1556,Mansi Nair,Female,30,Sales,Sales Executive,96,null,2023-12-08,27500.00
1557,Mayank Agarwal,Male,31,Sales,Sales Executive,96,null,2023-08-28,29000.00
1558,Samar Sandhu,Male,33,Sales,Sales Executive,96,null,2023-05-01,28500.00
1559,Bharat Mehta,Male,31,Sales,Sales Executive,96,null,2023-08-22,28000.00
1560,Chirag Goel,Male,28,Sales,Sales Executive,96,null,2023-08-08,28500.00
1561,Omkar Verma,Male,34,Sales,Sales Executive,96,null,2023-11-01,29500.00
1562,Ojasvi Chopra,Female,26,Sales,Sales Executive,96,null,2023-09-27,27000.00
1563,Aadhya Mishra,Female,33,Sales,Sales Executive,96,null,2023-06-02,27500.00
1564,Harshil Mathew,Male,35,Sales,Sales Executive,96,null,2023-09-12,27500.00
1565,Chirag Agarwal,Male,34,Sales,Sales Executive,96,null,2023-01-25,29500.00
1566,Gaurav Rao,Male,28,Sales,Sales Executive,96,null,2023-01-13,28500.00
1567,Anirudh Raman,Male,26,Sales,Cashier,96,null,2023-05-24,22500.00
1568,Komal Qureshi,Female,26,Sales,Cashier,96,null,2023-01-08,22500.00
1569,Vidhi D'Souza,Female,33,Sales,Cashier,96,null,2023-08-16,22500.00
1570,Aarav Desai,Male,32,Sales,Cashier,96,null,2023-11-02,22000.00
1571,Madhav Siddiqui,Male,33,Sales,Store Manager,97,null,2024-03-23,68000.00
1572,Harini Menon,Female,27,Sales,Sales Executive,97,null,2024-09-17,28000.00
1573,Tejas Tyagi,Male,36,Sales,Sales Executive,97,null,2024-01-23,29000.00
1574,Krish Jain,Male,34,Sales,Sales Executive,97,null,2024-11-12,28500.00
1575,Dhruv Tripathi,Male,38,Sales,Sales Executive,97,null,2024-07-18,27000.00
1576,Hemant Prasad,Male,41,Sales,Sales Executive,97,null,2024-04-08,28000.00
1577,Ojasvi Kulkarni,Female,38,Sales,Sales Executive,97,null,2024-06-09,27000.00
1578,Omkar Menon,Male,34,Sales,Sales Executive,97,null,2024-12-20,26500.00
1579,Rashi Puri,Female,38,Sales,Sales Executive,97,null,2024-08-18,29500.00
1580,Hitesh Gill,Male,42,Sales,Sales Executive,97,null,2024-05-10,30000.00
1581,Uday Chatterjee,Male,42,Sales,Sales Executive,97,null,2024-07-14,29000.00
1582,Harshil Khan,Male,45,Sales,Sales Executive,97,null,2024-02-27,29500.00
1583,Urvi Jain,Female,33,Sales,Sales Executive,97,null,2024-11-18,27000.00
1584,Ritvik Mukherjee,Male,37,Sales,Sales Executive,97,null,2024-01-20,29500.00
1585,Avni Iyer,Female,32,Sales,Cashier,97,null,2024-12-07,21000.00
1586,Garima Sandhu,Female,42,Sales,Cashier,97,null,2024-06-04,23000.00
1587,Zoya Mishra,Female,32,Sales,Cashier,97,null,2024-12-08,21000.00
1588,Ishaan Kulkarni,Male,37,Sales,Cashier,97,null,2024-05-30,22500.00
1589,Uday Tripathi,Male,31,Sales,Store Manager,98,null,2026-05-25,65500.00
1590,Yash Menon,Male,60,Sales,Sales Executive,98,null,2026-02-28,30500.00
1591,Geetika Fernandes,Female,48,Sales,Sales Executive,98,null,2026-04-21,29000.00
1592,Gaurav Bansal,Male,58,Sales,Sales Executive,98,null,2026-03-09,29500.00
1593,Hitesh Bose,Male,55,Sales,Sales Executive,98,null,2026-07-19,28500.00
1594,Ajay Ahuja,Male,63,Sales,Sales Executive,98,null,2026-01-21,29000.00
1595,Anika Kapoor,Female,48,Sales,Sales Executive,98,null,2026-03-04,29000.00
1596,Kiara Hegde,Female,65,Sales,Sales Executive,98,null,2026-01-15,30000.00
1597,Aadhya Chopra,Female,58,Sales,Sales Executive,98,null,2026-07-13,29500.00
1598,Navya Kaur,Female,53,Sales,Sales Executive,98,null,2026-03-20,29000.00
1599,Gaurav Saxena,Male,55,Sales,Sales Executive,98,null,2026-07-01,29500.00
1600,Varun Pillai,Male,58,Sales,Sales Executive,98,null,2026-07-06,29000.00
1601,Kiara Subramanian,Female,59,Sales,Sales Executive,98,null,2026-06-08,29000.00
1602,Samar Kapoor,Male,46,Sales,Sales Executive,98,null,2026-03-31,28000.00
1603,Deepika Chopra,Female,51,Sales,Cashier,98,null,2026-05-06,22500.00
1604,Abhinav Vohra,Male,56,Sales,Cashier,98,null,2026-06-10,23000.00
1605,Karan Rao,Male,59,Sales,Cashier,98,null,2026-06-24,22000.00
1606,Ankit Sharma,Male,57,Sales,Cashier,98,null,2026-02-10,23000.00
1607,Farhan Jain,Male,30,Sales,Store Manager,99,null,2026-04-04,64500.00
1608,Aditya Tyagi,Male,49,Sales,Sales Executive,99,null,2026-03-17,28000.00
1609,Ritvik Pai,Male,47,Sales,Sales Executive,99,null,2026-04-17,28500.00
1610,Parth Iyer,Male,62,Sales,Sales Executive,99,null,2026-02-05,29500.00
1611,Manav Puri,Male,46,Sales,Sales Executive,99,null,2026-04-22,27500.00
1612,Mahima Chopra,Female,47,Sales,Sales Executive,99,null,2026-05-19,29000.00
1613,Manav George,Male,56,Sales,Sales Executive,99,null,2026-06-18,29500.00
1614,Aadesh Qureshi,Male,61,Sales,Sales Executive,99,null,2026-02-01,30000.00
1615,Shubham Pandey,Male,49,Sales,Sales Executive,99,null,2026-05-24,29000.00
1616,Neil Rao,Male,57,Sales,Sales Executive,99,null,2026-04-23,29000.00
1617,Siddharth Khanna,Male,57,Sales,Sales Executive,99,null,2026-04-20,28500.00
1618,Pawan Tiwari,Other,60,Sales,Sales Executive,99,null,2026-03-18,29500.00
1619,Rishabh Banerjee,Male,47,Sales,Cashier,99,null,2026-06-11,22500.00
1620,Rohan Mishra,Male,48,Sales,Cashier,99,null,2026-07-14,22000.00
1621,Karan Raman,Male,54,Sales,Cashier,99,null,2026-06-11,23000.00
1622,Manav Patel,Male,35,Sales,Store Manager,100,null,2023-11-22,71000.00
1623,Aanya Ali,Female,32,Sales,Sales Executive,100,null,2023-07-03,29000.00
1624,Geetika Kumar,Female,32,Sales,Sales Executive,100,null,2023-06-30,28500.00
1625,Upasana Bhat,Female,30,Sales,Sales Executive,100,null,2023-10-09,27000.00
1626,Harshil Banerjee,Male,28,Sales,Sales Executive,100,null,2023-05-27,29000.00
1627,Aryan Shah,Male,27,Sales,Sales Executive,100,null,2023-06-12,28500.00
1628,Saumya Kapoor,Female,31,Sales,Sales Executive,100,null,2023-01-11,29500.00
1629,Parth Sehgal,Male,27,Sales,Sales Executive,100,null,2023-05-06,29500.00
1630,Jatin Banerjee,Male,35,Sales,Sales Executive,100,null,2023-10-19,29500.00
1631,Komal Krishnan,Female,26,Sales,Sales Executive,100,null,2023-03-10,28000.00
1632,Radhika Kulkarni,Female,35,Sales,Sales Executive,100,null,2023-09-28,28000.00
1633,Jai Sethi,Male,30,Sales,Sales Executive,100,null,2023-03-13,28000.00
1634,Krish Mirza,Male,27,Sales,Cashier,100,null,2023-01-25,21500.00
1635,Uday Bansal,Male,32,Sales,Cashier,100,null,2023-06-20,22500.00
1636,Dev Dubey,Male,35,Sales,Cashier,100,null,2023-01-28,22000.00
1637,Rohan Hegde,Male,35,Sales,Store Manager,101,null,2024-05-27,70000.00
1638,Karan Thakur,Male,41,Sales,Sales Executive,101,null,2024-06-21,29500.00
1639,Abhinav Tiwari,Male,36,Sales,Sales Executive,101,null,2024-04-10,28000.00
1640,Ritvik Mehta,Male,32,Sales,Sales Executive,101,null,2024-11-27,27000.00
1641,Harshil Sharma,Male,34,Sales,Sales Executive,101,null,2024-12-10,28500.00
1642,Upasana Verma,Female,38,Sales,Sales Executive,101,null,2024-02-26,28500.00
1643,Bhavna Tripathi,Female,39,Sales,Sales Executive,101,null,2024-08-17,28000.00
1644,Jay Vohra,Male,37,Sales,Sales Executive,101,null,2024-04-14,27500.00
1645,Harshil Nair,Male,38,Sales,Sales Executive,101,null,2024-04-24,29000.00
1646,Vidhi Rana,Female,45,Sales,Sales Executive,101,null,2024-07-03,28500.00
1647,Esha Patel,Female,36,Sales,Sales Executive,101,null,2024-04-15,28500.00
1648,Heena Shah,Female,40,Sales,Sales Executive,101,null,2024-02-13,30000.00
1649,Upasana Khan,Female,28,Sales,Cashier,101,null,2024-11-17,21500.00
1650,Lakshay Shah,Male,36,Sales,Cashier,101,null,2024-02-15,21500.00
1651,Diya Fernandes,Female,33,Sales,Cashier,101,null,2024-12-10,22000.00
1652,Tejas Banerjee,Male,32,Sales,Store Manager,102,null,2024-07-26,69000.00
1653,Jay Thomas,Male,36,Sales,Sales Executive,102,null,2024-07-19,29000.00
1654,Saanvi Siddiqui,Female,37,Sales,Sales Executive,102,null,2024-04-11,27500.00
1655,Navya Singh,Female,45,Sales,Sales Executive,102,null,2024-04-19,29000.00
1656,Girish Sehgal,Male,34,Sales,Sales Executive,102,null,2024-10-29,28500.00
1657,Bharat Verma,Male,30,Sales,Sales Executive,102,null,2024-12-08,28000.00
1658,Uday Sharma,Male,30,Sales,Sales Executive,102,null,2024-11-10,28500.00
1659,Kavya Mukherjee,Female,26,Sales,Sales Executive,102,null,2024-12-03,26500.00
1660,Rohan Rao,Male,27,Sales,Sales Executive,102,null,2024-11-25,28000.00
1661,Gauri Rao,Female,28,Sales,Sales Executive,102,null,2024-10-29,26000.00
1662,Urvi Singh,Female,36,Sales,Sales Executive,102,null,2024-06-21,27500.00
1663,Hitesh Dutta,Male,37,Sales,Sales Executive,102,null,2024-04-10,27500.00
1664,Ira Chauhan,Female,27,Sales,Cashier,102,null,2024-12-31,21000.00
1665,Aadhya Tyagi,Female,32,Sales,Cashier,102,null,2024-11-16,21500.00
1666,Pari Nair,Female,35,Sales,Store Manager,103,null,2021-07-22,72000.00
1667,Diya Mirza,Female,23,Sales,Sales Executive,103,null,2021-11-27,29500.00
1668,Chhavi Kulkarni,Female,24,Sales,Sales Executive,103,null,2021-09-30,30000.00
1669,Parth Subramanian,Male,23,Sales,Sales Executive,103,null,2021-02-09,30000.00
1670,Rajat Rana,Male,23,Sales,Sales Executive,103,null,2021-05-27,30000.00
1671,Hina Rana,Female,24,Sales,Sales Executive,103,null,2021-10-20,28000.00
1672,Darshan Ansari,Male,25,Sales,Sales Executive,103,null,2021-08-06,28000.00
1673,Deepika Dutta,Female,25,Sales,Sales Executive,103,null,2021-02-03,28500.00
1674,Aadhya Mahajan,Female,25,Sales,Sales Executive,103,null,2021-03-11,30000.00
1675,Arjun Ansari,Male,23,Sales,Sales Executive,103,null,2021-09-12,30000.00
1676,Karan Das,Male,24,Sales,Sales Executive,103,null,2021-05-04,30500.00
1677,Trisha Sehgal,Female,24,Sales,Sales Executive,103,null,2021-09-17,28500.00
1678,Saumya Mathew,Female,25,Sales,Cashier,103,null,2021-04-08,22500.00
1679,Sanjay Mirza,Male,25,Sales,Cashier,103,null,2021-07-13,22000.00
1680,Falguni Ghosh,Female,29,Sales,Store Manager,104,null,2023-08-20,71000.00
1681,Rajat Srivastava,Male,31,Sales,Sales Executive,104,null,2023-01-20,29000.00
1682,Krish Suri,Male,35,Sales,Sales Executive,104,null,2023-02-23,30500.00
1683,Krish Mehta,Male,30,Sales,Sales Executive,104,null,2023-02-11,29500.00
1684,Bobby Pandey,Other,29,Sales,Sales Executive,104,null,2023-09-12,27500.00
1685,Ishaan Tripathi,Male,34,Sales,Sales Executive,104,null,2023-08-12,28500.00
1686,Avi Pillai,Male,28,Sales,Sales Executive,104,null,2023-10-20,27500.00
1687,Aadesh Mukherjee,Male,35,Sales,Sales Executive,104,null,2023-02-12,28500.00
1688,Leena Tripathi,Female,28,Sales,Sales Executive,104,null,2023-06-06,27000.00
1689,Lavanya Naidu,Female,32,Sales,Sales Executive,104,null,2023-12-26,27000.00
1690,Kavya Jain,Female,35,Sales,Sales Executive,104,null,2023-06-23,28000.00
1691,Girish Bose,Male,29,Sales,Sales Executive,104,null,2023-03-14,27500.00
1692,Jai Thakur,Male,35,Sales,Cashier,104,null,2023-10-17,23000.00
